gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
620995696																																							2010-06-02 00:00:00.0																				ISU	Birds			PreservedSpecimen					1274							Male	No Data								Skin - 1																			1974-04-30				1974	4	30											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		2 mi. N of McLean													40.3434300000	-89.1697200000						40.3434300° N	89.1697200° W																																															Spizella pusilla							Spizella pusilla	Animalia	Chordata	Aves	Passeriformes	Emberizidae		Spizella				pusilla										
620995695																																							2010-06-02 00:00:00.0																				ISU	Birds			PreservedSpecimen					1273							Female	No Data								Skin - 1								Mason State Forest											1974-04-04				1974	4	4											Mason, Illinois, United States of America	North America				United States of America		Illinois	Mason		Mason County													40.2505600000	-89.8833300000						40.2505600° N	89.8833300° W																																															Chondestes grammacus							Chondestes grammacus	Animalia	Chordata	Aves	Passeriformes	Emberizidae		Chondestes				grammacus										
620995694																																							2010-06-02 00:00:00.0																				ISU	Birds			PreservedSpecimen					1272							Female	No Data								Skin - 1																			1974-04-30				1974	4	30											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		2 mi. N of McLean													40.3434300000	-89.1697200000						40.3434300° N	89.1697200° W																																																																											
620995693																																							2010-06-02 00:00:00.0																				ISU	Birds			PreservedSpecimen					1270							Female	adult																											1974-06-29				1974	6	29											Mason, Illinois, United States of America	North America				United States of America		Illinois	Mason		5 mi. E of Forest City													40.3699600000	-89.7323900000						40.3699600° N	89.7323900° W																																															Falco sparverius							Falco sparverius	Animalia	Chordata	Aves	Falconiformes	Falconidae		Falco				sparverius										
620995692																																							2010-06-02 00:00:00.0																				ISU	Birds			PreservedSpecimen					1269							Male	adult								Skin - 1								ISU Campus											1974-04-02				1974	4	2											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Coccyzus americanus							Coccyzus americanus	Animalia	Chordata	Aves	Cuculiformes	Culculidae		Coccyzus				americanus										
620995691																																							2010-06-02 00:00:00.0																				ISU	Birds			PreservedSpecimen					1268							Male	No Data								Skin - 1								Sand Ridge State Forest											1974-07-04				1974	7	4											Mason, Illinois, United States of America	North America				United States of America		Illinois	Mason		Mason County													40.2505600000	-89.8833300000						40.2505600° N	89.8833300° W																																															Chondestes grammacus							Chondestes grammacus	Animalia	Chordata	Aves	Passeriformes	Emberizidae		Chondestes				grammacus										
620995690																																							2010-06-02 00:00:00.0																				ISU	Birds			PreservedSpecimen					1267							Male	No Data								Skin - 1								Sand Ridge State Forest											1974-07-04				1974	7	4											Mason, Illinois, United States of America	North America				United States of America		Illinois	Mason		Mason County													40.2505600000	-89.8833300000						40.2505600° N	89.8833300° W																																															Piranga rubra							Piranga rubra	Animalia	Chordata	Aves	Passeriformes	Thraupidae		Piranga				rubra										
620995689																																							2010-06-02 00:00:00.0																				ISU	Birds			PreservedSpecimen					1266							Male	No Data								Skin - 1								Sand Ridge State Forest											1974-07-04				1974	7	4											Mason, Illinois, United States of America	North America				United States of America		Illinois	Mason		Mason County													40.2505600000	-89.8833300000						40.2505600° N	89.8833300° W																																															Myiarchus crinitus							Myiarchus crinitus	Animalia	Chordata	Aves	Passeriformes	Tyrannidae		Myiarchus				crinitus										
620995688																																							2010-06-02 00:00:00.0																				ISU	Birds			PreservedSpecimen					1265							Female	No Data								Skin - 1																			1974-05-04				1974	5	4											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		15 mi. E of Lexington													40.6410400000	-88.4968500000						40.6410400° N	88.4968500° W																																															Mergus serrator							Mergus serrator	Animalia	Chordata	Aves	Anseriformes	Anatidae		Mergus				serrator										
620995687																																							2010-06-02 00:00:00.0																				ISU	Birds			PreservedSpecimen					1264							Male	adult								Skin - 1								Sand Ridge State Forest											1974-06-23				1974	6	23											Mason, Illinois, United States of America	North America				United States of America		Illinois	Mason		Mason County													40.2505600000	-89.8833300000						40.2505600° N	89.8833300° W																																															Cyanocitta cristata							Cyanocitta cristata	Animalia	Chordata	Aves	Passeriformes	Corvidae		Cyanocitta				cristata										
620995686																																							2010-06-02 00:00:00.0																				ISU	Birds			PreservedSpecimen					1263							Male	No Data								Skin - 1								ISU Campus											1974-05-08				1974	5	8											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Pheucticus ludovicianus							Pheucticus ludovicianus	Animalia	Chordata	Aves	Passeriformes	Cardinalidae		Pheucticus				ludovicianus										
620995685																																							2010-06-02 00:00:00.0																				ISU	Birds			PreservedSpecimen					1262							Male	adult								Skin - 1								ISU Campus																												McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Catharus minimus							Catharus minimus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus				minimus										
620995684																																							2010-06-02 00:00:00.0																				ISU	Birds			PreservedSpecimen					1261							Female	No Data								Skin - 1								ISU Campus											1974-05-08				1974	5	8											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Oreothlypis ruficapilla							Vermivora ruficapilla	Animalia	Chordata	Aves	Passeriformes	Parulidae		Vermivora				ruficapilla										
620995683																																							2010-06-02 00:00:00.0																				ISU	Birds			PreservedSpecimen					1260							Male	adult								Skin - 1								ISU Campus											1974-05-10				1974	5	10											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Catharus ustulatus							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus				ustulatus										
620995682																																							2010-06-02 00:00:00.0																				ISU	Birds			PreservedSpecimen					1258							Male	No Data								Skin - 1								ISU Campus											1974-05-08				1974	5	8											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Pheucticus ludovicianus							Pheucticus ludovicianus	Animalia	Chordata	Aves	Passeriformes	Cardinalidae		Pheucticus				ludovicianus										
620995681																																							2010-05-27 00:00:00.0																				ISU	Birds			PreservedSpecimen					1257							Male	No Data								Skin - 1								ISU Campus											1974-05-08				1974	5	8											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Pheucticus ludovicianus							Pheucticus ludovicianus	Animalia	Chordata	Aves	Passeriformes	Cardinalidae		Pheucticus				ludovicianus										
620995680																																							2010-05-27 00:00:00.0																				ISU	Birds			PreservedSpecimen					1256							Female	No Data								Skin - 1								ISU Campus											1974-05-08				1974	5	8											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Pheucticus ludovicianus							Pheucticus ludovicianus	Animalia	Chordata	Aves	Passeriformes	Cardinalidae		Pheucticus				ludovicianus										
