gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
620997048																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3642															PRESENT	Skel - 1						647												1963-01-01T00:00:00				1963	1	1											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Old Wives Lake									50.08333	-106.0																																																		Calidris minutilla (Vieillot, 1819)							Calidris minutilla	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae		Calidris	Calidris			minutilla			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.116Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2481745	2481745	1	44	212	7192402	5282	2481739		2481745	Calidris minutilla	Calidris minutilla (Vieillot, 1819)	Calidris minutilla		EML	2023-01-25T12:53:49.116Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.12_1	Saskatchewan	CAN.12.16_1	Division No. 7	CAN.12.16.25_1	Hillsborough No. 132	LC	
620997047																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3641															PRESENT	Skel - 1						646												1962-01-01T00:00:00				1962	1	1											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Saskatchewan									52.15	-97.71667																																																		Junco hyemalis (Linnaeus, 1758)							Junco hyemalis	Animalia	Chordata	Aves	Passeriformes	Emberizidae		Junco	Junco			hyemalis			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.115Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	9362842	9362842	1	44	212	729	9608	2492009		9362842	Junco hyemalis	Junco hyemalis (Linnaeus, 1758)	Junco hyemalis		EML	2023-01-25T12:53:49.115Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.3_1	Manitoba	CAN.3.10_1	Division No. 19	CAN.3.10.7_1	Division No. 19, Unorganized	LC	
620997046																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3640								Immature							PRESENT	Skel - 1						645												1963-08-01T00:00:00				1963	8	1											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Old Wives Lake									50.08333	-106.0																																																		Limosa fedoa (Linnaeus, 1758)							Limosa fedoa	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae		Limosa	Limosa			fedoa			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.115Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2481684	2481684	1	44	212	7192402	5282	2481679		2481684	Limosa fedoa	Limosa fedoa (Linnaeus, 1758)	Limosa fedoa		EML	2023-01-25T12:53:49.115Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.12_1	Saskatchewan	CAN.12.16_1	Division No. 7	CAN.12.16.25_1	Hillsborough No. 132	LC	
620997045																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3639															PRESENT	Skel - 1						644												1963-01-01T00:00:00				1963	1	1											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Old Wives Lake									50.08333	-106.0																																																		Larus pipixcan Wagler, 1831							Larus pipixcan	Animalia	Chordata	Aves	Charadriiformes	Laridae		Leucophaeus	Larus			pipixcan			SPECIES				SYNONYM			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.115Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2481177	5846430	1	44	212	7192402	9316	4352369		5846430	Leucophaeus pipixcan	Leucophaeus pipixcan (Wagler, 1831)	Larus pipixcan		EML	2023-01-25T12:53:49.115Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.12_1	Saskatchewan	CAN.12.16_1	Division No. 7	CAN.12.16.25_1	Hillsborough No. 132	LC	
620997044																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3638								Immature							PRESENT	Skel - 1						643												1964-07-25T00:00:00				1964	7	25											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Killdeer Badlands									49.1	-106.36667																																																		Larus pipixcan Wagler, 1831							Larus pipixcan	Animalia	Chordata	Aves	Charadriiformes	Laridae		Leucophaeus	Larus			pipixcan			SPECIES				SYNONYM			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.114Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2481177	5846430	1	44	212	7192402	9316	4352369		5846430	Leucophaeus pipixcan	Leucophaeus pipixcan (Wagler, 1831)	Larus pipixcan		EML	2023-01-25T12:53:49.114Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.12_1	Saskatchewan	CAN.12.12_1	Division No. 3	CAN.12.12.24_1	Old Post No. 43	LC	
620997043																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3637															PRESENT	Skel - 1						642												1963-01-01T00:00:00				1963	1	1											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Old Wives Lake									50.08333	-106.0																																																		Larus delawarensis Ord, 1815							Larus delawarensis	Animalia	Chordata	Aves	Charadriiformes	Laridae		Larus	Larus			delawarensis			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.114Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2481134	2481134	1	44	212	7192402	9316	2481126		2481134	Larus delawarensis	Larus delawarensis Ord, 1815	Larus delawarensis		EML	2023-01-25T12:53:49.114Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.12_1	Saskatchewan	CAN.12.16_1	Division No. 7	CAN.12.16.25_1	Hillsborough No. 132	LC	
620997042																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3636							MALE								PRESENT	Skel - 1						641												1964-07-25T00:00:00				1964	7	25											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Killdeer Badlands									49.1	-106.36667																																																		Perdix perdix (Linnaeus, 1758)							Perdix perdix	Animalia	Chordata	Aves	Galliformes	Phasianidae		Perdix	Perdix			perdix			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.117Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2473958	2473958	1	44	212	723	9331	2473953		2473958	Perdix perdix	Perdix perdix (Linnaeus, 1758)	Perdix perdix		EML	2023-01-25T12:53:49.117Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.12_1	Saskatchewan	CAN.12.12_1	Division No. 3	CAN.12.12.24_1	Old Post No. 43	LC	
620997041																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3635															PRESENT	Skel - 1						640												1963-01-01T00:00:00				1963	1	1											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Old Wives Lake									50.08333	-106.0																																																		Tringa flavipes (Gmelin, 1789)							Tringa flavipes	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae		Tringa	Tringa			flavipes			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.118Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2481721	2481721	1	44	212	7192402	5282	2481709		2481721	Tringa flavipes	Tringa flavipes (Gmelin, 1789)	Tringa flavipes		EML	2023-01-25T12:53:49.118Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.12_1	Saskatchewan	CAN.12.16_1	Division No. 7	CAN.12.16.25_1	Hillsborough No. 132	LC	
620997040																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3634															PRESENT	Skel - 1						639												1963-01-01T00:00:00				1963	1	1											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Old Wives Lake									50.08333	-106.0																																																		Phalaropus tricolor (Vieillot, 1819)							Phalaropus tricolor	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae		Phalaropus	Phalaropus			tricolor			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.117Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	5229389	5229389	1	44	212	7192402	5282	9549339		5229389	Phalaropus tricolor	Phalaropus tricolor (Vieillot, 1819)	Phalaropus tricolor		EML	2023-01-25T12:53:49.117Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.12_1	Saskatchewan	CAN.12.16_1	Division No. 7	CAN.12.16.25_1	Hillsborough No. 132	LC	
620997039																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3633							FEMALE								PRESENT	Skel - 1						638	Sugarfoot											1950-04-01T00:00:00				1950	4	1											Alachua, Florida, United States of America	NORTH_AMERICA				US	Florida	Alachua		Alachua									29.75139	-82.425																																																		Setophaga coronata (Linnaeus, 1766)							Dendroica coronata	Animalia	Chordata	Aves	Passeriformes	Parulidae		Setophaga	Setophaga			coronata			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.117Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	7341805	7341805	1	44	212	729	5263	2489984		7341805	Setophaga coronata	Setophaga coronata (Linnaeus, 1766)	Setophaga coronata		EML	2023-01-25T12:53:49.117Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.10_1	Florida	USA.10.1_1	Alachua			LC	
620997038																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3632							MALE								PRESENT	Skel - 1							locality unknown																																																																																																	Quiscalus quiscula (Linnaeus, 1758)							Quiscalus quiscula	Animalia	Chordata	Aves	Passeriformes	Icteridae		Quiscalus	Quiscalus			quiscula			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.117Z								AMBIGUOUS_INSTITUTION		false	false	2484155	2484155	1	44	212	729	6176	2484132		2484155	Quiscalus quiscula	Quiscalus quiscula (Linnaeus, 1758)	Quiscalus quiscula		EML	2023-01-25T12:53:49.117Z	2023-01-08T01:50:22.457Z											NT	
620997037																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3631							MALE								PRESENT	Skel - 1						634																													Arkansas, United States of America	NORTH_AMERICA				US	Arkansas			Arkansas									33.85806	-92.98806																																																		Quiscalus quiscula (Linnaeus, 1758)							Quiscalus quiscula	Animalia	Chordata	Aves	Passeriformes	Icteridae		Quiscalus	Quiscalus			quiscula			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.117Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2484155	2484155	1	44	212	729	6176	2484132		2484155	Quiscalus quiscula	Quiscalus quiscula (Linnaeus, 1758)	Quiscalus quiscula		EML	2023-01-25T12:53:49.117Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.4_1	Arkansas	USA.4.10_1	Clark			NT	
620997036																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3630															PRESENT	Skel - 1						633												1963-01-01T00:00:00				1963	1	1											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Old Wives Lake									50.08333	-106.0																																																		Calidris pusilla (Linnaeus, 1766)							Calidris pusillus	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae		Calidris	Calidris			pusilla			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.117Z								GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;AMBIGUOUS_INSTITUTION		true	false	2481764	2481764	1	44	212	7192402	5282	2481739		2481764	Calidris pusilla	Calidris pusilla (Linnaeus, 1766)	Calidris pusillus		EML	2023-01-25T12:53:49.117Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.12_1	Saskatchewan	CAN.12.16_1	Division No. 7	CAN.12.16.25_1	Hillsborough No. 132	NT	
620997035																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3629															PRESENT	Skel - 1						632	Brookfield Zoo captive											1963-11-12T00:00:00				1963	11	12											Cook, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Cook		Chicago									41.85	-87.65																																																		Padda oryzivora (Linnaeus, 1758)							Padda oryzivora	Animalia	Chordata	Aves	Passeriformes	Estrildidae		Lonchura	Padda			oryzivora			SPECIES				SYNONYM			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.117Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2493591	4845776	1	44	212	729	5709	2493593		4845776	Lonchura oryzivora	Lonchura oryzivora (Linnaeus, 1758)	Padda oryzivora		EML	2023-01-25T12:53:49.117Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.16_1	Cook			EN	
620997034																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3628															PRESENT	Skel - 1						631												1963-01-01T00:00:00				1963	1	1											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Old Wives Lake									50.08333	-106.0																																																		Calidris pusilla (Linnaeus, 1766)							Calidris pusillus	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae		Calidris	Calidris			pusilla			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.117Z								GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;AMBIGUOUS_INSTITUTION		true	false	2481764	2481764	1	44	212	7192402	5282	2481739		2481764	Calidris pusilla	Calidris pusilla (Linnaeus, 1766)	Calidris pusillus		EML	2023-01-25T12:53:49.117Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.12_1	Saskatchewan	CAN.12.16_1	Division No. 7	CAN.12.16.25_1	Hillsborough No. 132	NT	
620997033																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3627															PRESENT	Skel - 1						630												1962-01-01T00:00:00				1962	1	1											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Saskatchewan									52.15	-97.71667																																																		Calidris melanotos (Vieillot, 1819)							Calidris melanotus	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae		Calidris	Calidris			melanotos			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.116Z								GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;AMBIGUOUS_INSTITUTION		true	false	2481744	2481744	1	44	212	7192402	5282	2481739		2481744	Calidris melanotos	Calidris melanotos (Vieillot, 1819)	Calidris melanotus		EML	2023-01-25T12:53:49.116Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.3_1	Manitoba	CAN.3.10_1	Division No. 19	CAN.3.10.7_1	Division No. 19, Unorganized	LC	
620997032																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3626															PRESENT	Skel - 1						629	Brookfield Zoo captive											1963-09-18T00:00:00				1963	9	18											Cook, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Cook		Chicago									41.85	-87.65																																																		Paroaria coronata (J.F.Miller, 1776)							Paroaria coronata	Animalia	Chordata	Aves	Passeriformes	Thraupidae		Paroaria	Paroaria			coronata			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.116Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2492081	2492081	1	44	212	729	9352	2492080		2492081	Paroaria coronata	Paroaria coronata (J.F.Miller, 1776)	Paroaria coronata		EML	2023-01-25T12:53:49.116Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.16_1	Cook			LC	
620997031																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3625															PRESENT	Skel - 1						628												1963-01-01T00:00:00				1963	1	1											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Old Wives Lake									50.08333	-106.0																																																		Calidris minutilla (Vieillot, 1819)							Calidris minutilla	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae		Calidris	Calidris			minutilla			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.114Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2481745	2481745	1	44	212	7192402	5282	2481739		2481745	Calidris minutilla	Calidris minutilla (Vieillot, 1819)	Calidris minutilla		EML	2023-01-25T12:53:49.114Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.12_1	Saskatchewan	CAN.12.16_1	Division No. 7	CAN.12.16.25_1	Hillsborough No. 132	LC	
620997030																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3624															PRESENT	Skel - 1						622	Lincoln Park Zoo captive											1964-02-01T00:00:00				1964	2	1											Cook, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Cook		Chicago									41.85	-87.65																																																		Spheniscus humboldti Meyen, 1834							Spheniscus humboldti	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			humboldti			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.114Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	5229386	5229386	1	44	212	7190978	5284	2481654		5229386	Spheniscus humboldti	Spheniscus humboldti Meyen, 1834	Spheniscus humboldti		EML	2023-01-25T12:53:49.114Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.16_1	Cook			VU	
620997029																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3623															PRESENT	Skel - 1						621												1962-08-08T00:00:00				1962	8	8											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Old Wives Lake									50.08333	-106.0																																																		Anser albifrons (Scopoli, 1769)							Anser albifrons	Animalia	Chordata	Aves	Anseriformes	Anatidae		Anser	Anser			albifrons			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.114Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2498017	2498017	1	44	212	1108	2986	2498016		2498017	Anser albifrons	Anser albifrons (Scopoli, 1769)	Anser albifrons		EML	2023-01-25T12:53:49.114Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.12_1	Saskatchewan	CAN.12.16_1	Division No. 7	CAN.12.16.25_1	Hillsborough No. 132	LC	
620997028																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3622							MALE								PRESENT	Skel - 1						620	Miller Park Zoo captive											1962-11-01T00:00:00				1962	11	1											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Bloomington									40.48417	-88.99361																																																		Haliaeetus leucocephalus (Linnaeus, 1766)							Haliaeetus leucocephalus	Animalia	Chordata	Aves	Accipitriformes	Accipitridae		Haliaeetus	Haliaeetus			leucocephalus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.114Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2480446	2480446	1	44	212	7191147	2877	2480444		2480446	Haliaeetus leucocephalus	Haliaeetus leucocephalus (Linnaeus, 1766)	Haliaeetus leucocephalus		EML	2023-01-25T12:53:49.114Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620997027																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3621															PRESENT	Skel - 1						619												1962-01-01T00:00:00				1962	1	1											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Old Wives Lake									50.08333	-106.0																																																		Anas carolinensis Gmelin, 1789							Anas carolinensis	Animalia	Chordata	Aves	Anseriformes	Anatidae		Anas	Anas			carolinensis			SPECIES				SYNONYM			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.114Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2498125	6178406	1	44	212	1108	2986	2498056		8214667	Anas crecca	Anas crecca carolinensis Gmelin, 1789	Anas carolinensis		EML	2023-01-25T12:53:49.114Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.12_1	Saskatchewan	CAN.12.16_1	Division No. 7	CAN.12.16.25_1	Hillsborough No. 132	LC	
620997026																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3620															PRESENT	Skel - 1						617												1964-01-01T00:00:00				1964	1	1											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Saskatchewan									52.15	-97.71667																																																		Anas clypeata Linnaeus, 1758							Anas clypeata	Animalia	Chordata	Aves	Anseriformes	Anatidae		Anas	Anas			clypeata			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.114Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2498089	2498089	1	44	212	1108	2986	2498056		2498089	Anas clypeata	Anas clypeata Linnaeus, 1758	Anas clypeata		EML	2023-01-25T12:53:49.114Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.3_1	Manitoba	CAN.3.10_1	Division No. 19	CAN.3.10.7_1	Division No. 19, Unorganized	LC	
620997025																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3619							MALE								PRESENT	Skel - 1						615	Lincoln Park Zoo captive											1962-01-01T00:00:00				1962	1	1											Cook, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Cook		Chicago									41.85	-87.65																																																		Pavo muticus Linnaeus, 1766							Pavo muticus	Animalia	Chordata	Aves	Galliformes	Phasianidae		Pavo	Pavo			muticus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.113Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2473599	2473599	1	44	212	723	9331	2473598		2473599	Pavo muticus	Pavo muticus Linnaeus, 1766	Pavo muticus		EML	2023-01-25T12:53:49.113Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.16_1	Cook			EN	
620997024																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					3618															PRESENT	Skel - 1						613												1963-08-01T00:00:00				1963	8	1											Saskatchewan, Canada	NORTH_AMERICA				CA	Saskatchewan			Piapot									49.98333	-109.11667																																																		Oxyura jamaicensis (Gmelin, 1789)							Oxyura jamaicensis	Animalia	Chordata	Aves	Anseriformes	Anatidae		Oxyura	Oxyura			jamaicensis			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.113Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2498305	2498305	1	44	212	1108	2986	2498299		2498305	Oxyura jamaicensis	Oxyura jamaicensis (Gmelin, 1789)	Oxyura jamaicensis		EML	2023-01-25T12:53:49.113Z	2023-01-08T01:50:22.457Z	true		CAN	Canada	CAN.12_1	Saskatchewan	CAN.12.13_1	Division No. 4	CAN.12.13.21_1	Piapot No. 110	LC	
